bank,review,rating,date,source,sentiment_label,sentiment_score,themes
BOA,"The worst mobile banking app, doesn't even work for a week properly.",1,2024-05-15,Google Play,NEGATIVE,0.999815046787262,Other
BOA,Secretary,5,2024-05-14,Google Play,POSITIVE,0.9963317513465881,Other
BOA,77867748 I can't update my mobile banking,1,2024-05-14,Google Play,NEGATIVE,0.9957204461097717,Other
BOA,Hate how we're expected to disable 'Developer Options' everytime we open the app. An unnecessary point of friction that's been put in place in the guise of security.,2,2024-05-14,Google Play,NEGATIVE,0.9997732043266296,Other
BOA,Exilent service,5,2024-05-13,Google Play,NEGATIVE,0.9688147902488708,Other
BOA,Build a new app,1,2024-05-13,Google Play,POSITIVE,0.9461658596992493,Other
BOA,Exceptional service,5,2024-05-13,Google Play,POSITIVE,0.9998124241828918,Other
BOA,I don't get why this app is developed it is not functional at all !!,1,2024-05-12,Google Play,NEGATIVE,0.9997220635414124,Other
BOA,good good,3,2024-05-12,Google Play,POSITIVE,0.9998282194137573,Other
BOA,This app is trash,1,2024-05-12,Google Play,NEGATIVE,0.9997709393501282,Other
BOA,It's improved now,3,2024-05-12,Google Play,POSITIVE,0.9998502731323242,Other
BOA,It is really make my life so much easy!,5,2024-05-12,Google Play,POSITIVE,0.9993164539337158,Other
BOA,Good appp,1,2024-05-11,Google Play,POSITIVE,0.9998493194580078,Other
BOA,My advice for whoever reading is go look for other bank(awash bank is a great example). This bank won't even allow you to access your money when you want. It has bad servers which don't work(respond) on time.,1,2024-05-11,Google Play,NEGATIVE,0.9994551539421082,Other
BOA,Am not satisfay,2,2024-05-11,Google Play,NEGATIVE,0.9995954632759094,Other
BOA,Preventing login because I have developer options on is not security. Moved all my money somewhere else because I just didn't wanna deal with it,1,2024-05-11,Google Play,NEGATIVE,0.9994331002235413,Other
BOA,The app has bugs. Signing in is still a challenge. Transfer to another bank is impossible. The app is slow and bland.,3,2024-05-11,Google Play,NEGATIVE,0.999795138835907,Other
BOA,Why do u force me to Turn OFF developers option just to use your app its not fair and am not using ur app anymore,1,2024-05-10,Google Play,NEGATIVE,0.9993390440940857,Other
BOA,"Very poor app. It crashes every time, doesn't load properly, and you can't even buy airtime. The programming is subpar. Please take lessons from other online banking apps. I would give it a zero if I could!!",1,2024-05-10,Google Play,NEGATIVE,0.9998053908348083,Other
BOA,GOOD HARMONY BANK,5,2024-05-10,Google Play,POSITIVE,0.9997896552085876,Other
BOA,This app is very simpl for useing,4,2024-05-10,Google Play,NEGATIVE,0.9941026568412781,Other
BOA,Very laggy un able to make transactions Fix it,1,2024-05-10,Google Play,NEGATIVE,0.9998063445091248,Other
BOA,After recent update the app keeps asking to disable developers options and won't let you use it unless you do.,2,2024-05-10,Google Play,NEGATIVE,0.974820613861084,Other
BOA,Wow amazing,5,2024-05-10,Google Play,POSITIVE,0.9998724460601807,Other
BOA,Ethiopia,5,2024-05-09,Google Play,POSITIVE,0.9780408143997192,Other
BOA,Great UI UX Design !!!,5,2024-05-09,Google Play,POSITIVE,0.9996935129165649,Other
BOA,Rubbish!,1,2024-05-09,Google Play,NEGATIVE,0.999776303768158,Other
BOA,App is any updates why?,5,2024-05-09,Google Play,NEGATIVE,0.996690034866333,Other
BOA,"I am an app developer, I need to keep developer options on... WHY ARE YOU ASKING ME TO TURN DEVELOPER OPTIONS OFF... why is it that Abyssinia is the only damned bank in Ethiopia that just can't seem to buld an app that works... it's not that hard people, just look at CBE... this is simply terrible, borderline unusable!",1,2024-05-09,Google Play,NEGATIVE,0.9993929862976074,Other
BOA,UGH 🤮🤮🤮 they are super calculative when it CM 2 Mobile-banking or any online stuff. If ur degital!! better chose other bank.,1,2024-05-09,Google Play,NEGATIVE,0.9985111355781555,Other
BOA,Slow every time,2,2024-05-08,Google Play,NEGATIVE,0.999620795249939,Other
BOA,It takes a very long time to log in please fix,1,2024-05-08,Google Play,NEGATIVE,0.9983991980552673,Other
BOA,It's not functional at all,1,2024-05-08,Google Play,NEGATIVE,0.9997891783714294,Other
BOA,What's wrong with App. this days? it doesn't working properly. 1) it's VERY SLOW & doesn't open. it's very Annoying. 2) most of the time it says repeatedly Please try it again or try it later but again and again it doesn't open or work. 3) repeatedly it says something went wrong then it off the screen. I've updated the App. when it needed but nothing changed. 👉PLEASE if it has some issues with the App. Please fix it otherwise I'm going to uninstall it.,2,2024-05-08,Google Play,NEGATIVE,0.9997007846832275,Other
BOA,Eri,5,2024-05-08,Google Play,POSITIVE,0.9242494106292725,Other
BOA,Disgrace app,1,2024-05-08,Google Play,NEGATIVE,0.9997820258140564,Other
BOA,It doesn't work 😔,1,2024-05-07,Google Play,NEGATIVE,0.9997815489768982,Other
BOA,It crash repeatedly! Try to make it more stable for customers need meet!,2,2024-05-07,Google Play,NEGATIVE,0.9996886253356934,Other
BOA,After two weeks it require update why?,5,2024-05-07,Google Play,NEGATIVE,0.9965284466743469,Other
BOA,Excellence,5,2024-05-07,Google Play,POSITIVE,0.9998365640640259,Other
BOA,It keeps crashing and hasn't been fixed,1,2024-05-07,Google Play,NEGATIVE,0.999289870262146,Other
BOA,"The application is full of bug, so annoying.",1,2024-05-07,Google Play,NEGATIVE,0.9997913241386414,Other
BOA,"Why is the app asking me to remove developer options? Why does it matter what I do with my phone , this is unacceptable! Fix this",3,2024-05-06,Google Play,NEGATIVE,0.9997825026512146,Other
BOA,Worst application relative to other Ethiopia mobile banking app,1,2024-05-06,Google Play,NEGATIVE,0.999796450138092,Other
BOA,"Lag,...",1,2024-05-06,Google Play,NEGATIVE,0.9997486472129822,Other
BOA,"""I am extremely disappointed with the poor service I have received. It is unacceptable that I cannot make transactions of 30,000 Birr and sometimes my money gets stuck in the air. As a result of your incompetence, I have been forced to change my bank account. This level of service is completely unacceptable and needs to be rectified immediately.""",1,2024-05-06,Google Play,NEGATIVE,0.9997608065605164,Other
BOA,አረ wuyyyyyyyyyy,1,2024-05-05,Google Play,NEGATIVE,0.98298579454422,Other
BOA,Great app,5,2024-05-05,Google Play,POSITIVE,0.999821126461029,Other
BOA,"Doesn't work properly, keeps closing won't activate any account, I wouldn't recommend downloading",1,2024-05-05,Google Play,NEGATIVE,0.9994381070137024,Other
BOA,Pls improve your mobile banking app it's doesn't work constantly after i updated the new version of your app try to improve,1,2024-05-05,Google Play,NEGATIVE,0.9994970560073853,Other
BOA,አሁን update የተደረገው App ምንም ነው የማይሰራው መከራችንን እኮ ነው ያሳየን😏😏),1,2024-05-05,Google Play,NEGATIVE,0.9399303793907166,Other
BOA,Dont even try,1,2024-05-05,Google Play,NEGATIVE,0.9920748472213745,Other
BOA,"The version 24.04.26 is not opening on any of my devices. I noticed this issue on my friend's Android 9 phone and also on my Samsung Android 12 phone. Even after weekly updates, the newest version is not working properly. Please provide a stable version update, as I prefer the older version of the app from the new one.",1,2024-05-04,Google Play,NEGATIVE,0.9987725615501404,Other
BOA,it's good app,5,2024-05-04,Google Play,POSITIVE,0.9998689889907837,Other
BOA,Good service,5,2024-05-04,Google Play,POSITIVE,0.9998499155044556,Other
BOA,This app is not working!!,1,2024-05-04,Google Play,NEGATIVE,0.9997822642326355,Other
BOA,ayseram yastelal,3,2024-05-04,Google Play,POSITIVE,0.9675766229629517,Other
BOA,this app not work why?pleas tell me,2,2024-05-04,Google Play,NEGATIVE,0.9996669292449951,Other
BOA,I am comfortable with your good service,5,2024-05-04,Google Play,POSITIVE,0.9998639822006226,Other
BOA,betam yedadab app,1,2024-05-04,Google Play,NEGATIVE,0.7780932188034058,Other
BOA,i like is app boA,4,2024-05-04,Google Play,POSITIVE,0.9387544989585876,Other
BOA,best app from any mobilebanking,5,2024-05-04,Google Play,POSITIVE,0.9990023970603943,Other
BOA,It crushes repeatedly,1,2024-05-03,Google Play,NEGATIVE,0.9994243383407593,Other
BOA,Very bad app as always bothering any transaction processes.,1,2024-05-03,Google Play,NEGATIVE,0.999804675579071,Other
BOA,Ok true,1,2024-05-03,Google Play,POSITIVE,0.9998169541358948,Other
BOA,Actually faster,4,2024-05-03,Google Play,POSITIVE,0.9996544122695923,Other
BOA,I prefer the earlier version. This updated app crushes during login and says there is bug. Please fix the bug issue.,4,2024-05-03,Google Play,NEGATIVE,0.9993138313293457,Other
BOA,Soo many bugs on this app I haven't been able to use it since I installed it very bad,1,2024-05-03,Google Play,NEGATIVE,0.9981491565704346,Other
BOA,My #1 choice,5,2024-05-03,Google Play,POSITIVE,0.9990566372871399,Other
BOA,This application isn't working properly,1,2024-05-03,Google Play,NEGATIVE,0.9997974038124084,Other
BOA,This is too poorer than the previous app.,1,2024-05-03,Google Play,NEGATIVE,0.9997180104255676,Other
BOA,cool App Tnxes,5,2024-05-03,Google Play,POSITIVE,0.9994244575500488,Other
BOA,Not working 😕,1,2024-05-03,Google Play,NEGATIVE,0.9997498393058777,Other
BOA,"The app keeps crashign again and again, i didn't even get to sign in. Worst update!!",1,2024-05-03,Google Play,NEGATIVE,0.999796450138092,Other
BOA,"Developers/ the company takes too long to update the app, and throughout that process, the app is basically useless. We can't send money or even be able to check our account. They even take it down from the Play Store for a while. This whole process usually takes them 3 to 5 days. This is very disappointing. It is an improvement from the previous version of the app, but they still have a long way to go to compete with the likes of CBE. Transferring to other banks sometimes doesn't work.",2,2024-05-03,Google Play,NEGATIVE,0.9998020529747009,Other
BOA,Yleiall,1,2024-05-03,Google Play,POSITIVE,0.984531819820404,Other
BOA,"Was working ok.but it started not displaying banks list to choose from, and it needs updating every couple of days, annoying",3,2024-05-03,Google Play,NEGATIVE,0.999055802822113,Other
BOA,"Dear BOA, Are you sure you are upgrading your application. It is becoming worse and worse. Please fix the bug as quickly as possible.",1,2024-05-03,Google Play,NEGATIVE,0.9997113347053528,Other
BOA,Nice one thanks abisiniya,5,2024-05-03,Google Play,POSITIVE,0.9998387098312378,Other
BOA,it doesnt work it crashes,1,2024-05-03,Google Play,NEGATIVE,0.9852179884910583,Other
BOA,It keeps clashing down What a crass stupid app is this... You forced me to update after I transferred money and now I can't open it,1,2024-05-03,Google Play,NEGATIVE,0.9997383952140808,Other
BOA,Sorie,1,2024-05-03,Google Play,POSITIVE,0.9913914203643799,Other
BOA,Slow,1,2024-05-03,Google Play,NEGATIVE,0.9997313618659973,Other
BOA,Plays,5,2024-05-02,Google Play,POSITIVE,0.9957723021507263,Other
BOA,Crash... glitch... crash... blame connection... crash... crash again. Please fix it,1,2024-05-02,Google Play,NEGATIVE,0.9994064569473267,Other
BOA,So unreliable i had to send money asap but this app either laggs or doesn't work such a lazy work look at how efficient tele birr is and its not even a bank,1,2024-05-02,Google Play,NEGATIVE,0.9988459348678589,Other
BOA,Great app than others,5,2024-05-02,Google Play,POSITIVE,0.9997201561927795,Other
BOA,OMG this is like the worst mobile banking app ever. I have many different mobile banking app from different banks but this is the worst so far. It says it has connection issue when I have wifi or data connection and while I'm using other social media apps. It keeps asking me for update once like every week and takes forever to load like I have to wait at least 10 minutes to login and another 10 min to see my balance.,1,2024-05-02,Google Play,NEGATIVE,0.9997661709785461,Other
BOA,👎,1,2024-05-02,Google Play,NEGATIVE,0.6970565915107727,Other
BOA,I think I remember it worked once upon time...,2,2024-05-02,Google Play,POSITIVE,0.9455677270889282,Other
BOA,This app is going to the worest boa app ever😡 It crushes every time login.,1,2024-05-02,Google Play,NEGATIVE,0.9977701902389526,Other
BOA,"The app never worked properly, specially on android 14, do better",1,2024-05-02,Google Play,NEGATIVE,0.9997982382774353,Other
BOA,Fix the bug.,1,2024-05-02,Google Play,NEGATIVE,0.9944986701011658,Other
BOA,all the time updated but im not satisfy by boa mobile bancking 😡😡😡,1,2024-05-02,Google Play,NEGATIVE,0.9995203018188477,Other
BOA,It always crashes,1,2024-05-02,Google Play,NEGATIVE,0.9992138147354126,Other
BOA,Worst app ever. Barely works,1,2024-05-02,Google Play,NEGATIVE,0.9998102784156799,Other
BOA,It keep making me out and crash when i open the app and not working properly,1,2024-05-02,Google Play,NEGATIVE,0.9985978007316589,Other
BOA,"After last update, the app keeps crashing, not working. Pls fix it. Mobile transactions become impossible.",1,2024-05-02,Google Play,NEGATIVE,0.999652624130249,Other
BOA,Very bad app,2,2024-05-02,Google Play,NEGATIVE,0.9997768998146057,Other
BOA,"I don't know why every time you come up with a new update the app get worst than the oldest, it is taking more time to load, can load money to telebirr, can't pay awach. Please try to fix it.",1,2024-05-02,Google Play,NEGATIVE,0.999539852142334,Other
BOA,The worest mobile banking app,1,2024-05-02,Google Play,NEGATIVE,0.843271791934967,Other
BOA,It was working good before the last update but after the update it asks to disable developer option. why is that? That means any developer with developer option enabled can't access his account. It crushs a lot of times.,2,2024-05-01,Google Play,NEGATIVE,0.9993207454681396,Other
BOA,Ayseram mnm,1,2024-05-01,Google Play,NEGATIVE,0.997495174407959,Other
BOA,"From Ethiopian Internet banking Abbisiniya Internet banking application is the most worst boring and slower app, please fix that",1,2024-05-01,Google Play,NEGATIVE,0.9995355606079102,Other
BOA,Well,5,2024-05-01,Google Play,POSITIVE,0.9995703101158142,Other
BOA,good App and user friendly.,4,2024-05-01,Google Play,POSITIVE,0.9998492002487183,Other
BOA,Every time needs update & after that it's not working it's too boring,1,2024-05-01,Google Play,POSITIVE,0.9877825379371643,Other
BOA,Mnm beka ayeseram hule endaschegeregn,1,2024-05-01,Google Play,NEGATIVE,0.9476741552352905,Other
BOA,What mean disable developer option?,5,2024-05-01,Google Play,NEGATIVE,0.9994254112243652,Other
BOA,"Slow login, crashes frequently, annoying app ever. Since you updated this app, it's been extremely unhelpful.",1,2024-05-01,Google Play,NEGATIVE,0.9993731379508972,Other
BOA,"why do we need to turn off ""developer options"" in order to use your app, on the new update??? Are we suppose to not use our device for other purposes just so we can use your app? It is not security it is BS. (fix that and I will update my rating)",1,2024-05-01,Google Play,NEGATIVE,0.9993647933006287,Other
BOA,Annoying it doesn't work totally,1,2024-05-01,Google Play,NEGATIVE,0.9998140931129456,Other
BOA,The Worst application ever,1,2024-05-01,Google Play,NEGATIVE,0.999783456325531,Other
BOA,The best beautiful app,5,2024-05-01,Google Play,POSITIVE,0.9998698234558105,Other
BOA,Keeps crashing everytime what a disaster,1,2024-05-01,Google Play,NEGATIVE,0.9993972778320312,Other
BOA,It doesn't work anymore,1,2024-05-01,Google Play,NEGATIVE,0.9996210336685181,Other
BOA,"The app is terrible, nothing functions properly. Especially since the latest update, it crashes all the time.",1,2024-05-01,Google Play,NEGATIVE,0.9998101592063904,Other
BOA,"It's good app but the system is not same as CBE bankin mobile When i compare To these apps BOA and CBE, CBE is the best up",1,2024-05-01,Google Play,POSITIVE,0.9958796501159668,Other
BOA,Please focus on the functionality of the app instead of spending money on the advertisements.,1,2024-05-01,Google Play,POSITIVE,0.7451227307319641,Other
BOA,Frequently crashing fix it please,1,2024-05-01,Google Play,POSITIVE,0.9488211870193481,Other
BOA,95% of the time it crashes,1,2024-05-01,Google Play,NEGATIVE,0.9967779517173767,Other
BOA,The worst update ever You don't deserve one star;,1,2024-05-01,Google Play,NEGATIVE,0.9997949004173279,Other
BOA,No feature works correctly. Its always buffering and needs probably high data. So its useless 😏😏😏,2,2024-04-30,Google Play,NEGATIVE,0.9997801184654236,Other
BOA,"This app is trash, it's not working for the past 3-4 days. I've to go to the bank to send money to other banks. Plus the app keeps crashing since the last update. BOA as a bank is deteriorating! This has to change.",1,2024-04-30,Google Play,NEGATIVE,0.9997557997703552,Other
BOA,App needs a lot of work. It continuously crashes and shuts down.,1,2024-04-30,Google Play,NEGATIVE,0.9994617104530334,Other
BOA,Not comfortable with this version. Its hard to down it load Developer option is not allowed to use it as usual.,5,2024-04-30,Google Play,NEGATIVE,0.9993792772293091,Other
BOA,This app is so annoying as the previous version.,3,2024-04-30,Google Play,NEGATIVE,0.9997738003730774,Other
BOA,Need many improvements,2,2024-04-30,Google Play,NEGATIVE,0.8345046043395996,Other
BOA,Great always great!!!,5,2024-04-30,Google Play,POSITIVE,0.9998846054077148,Other
BOA,Pic new,5,2024-04-30,Google Play,POSITIVE,0.7098693251609802,Other
BOA,አፑ ቆንጆ ነበር አማርኛ ቋንቋ ቢካተት ሌላው በአሁን ሰዓት ይኼን ስፅፍ እያስቸገረኝ ነው ሲስተሙ,5,2024-04-30,Google Play,NEGATIVE,0.9528433680534363,Other
BOA,"Such a junk application, its not working at all. Waste of time",1,2024-04-30,Google Play,NEGATIVE,0.9998182654380798,Other
BOA,Hello is this new update cuz it keeps kicking me out!!!!! can't make a transaction fr!,3,2024-04-30,Google Play,NEGATIVE,0.9989492297172546,Other
BOA,"you guys keep on releasing unstable app, now it won't login",2,2024-04-30,Google Play,NEGATIVE,0.9805343747138977,Other
BOA,Doeisn't work,5,2024-04-30,Google Play,NEGATIVE,0.9996792078018188,Other
BOA,"I never ever seen the worst commercial app like this in my life , it does not work anything , i donot know how the IT Team of the bank tested and launch the app. Its annoying !",1,2024-04-30,Google Play,NEGATIVE,0.9997454285621643,Other
BOA,The best bank with the worst application and ussd service.,1,2024-04-30,Google Play,NEGATIVE,0.9984097480773926,Other
BOA,The old version is best. This one is so lagging and it's not fast to quick transfer,1,2024-04-30,Google Play,NEGATIVE,0.8973890542984009,Other
BOA,The latest update has a bug it keeps crashing. Please fix it it's so inconvenient to do our business this way. That or we will switch to other banks,3,2024-04-30,Google Play,NEGATIVE,0.999640703201294,Other
BOA,Amaizing Bank in Etthiopia,5,2024-04-30,Google Play,POSITIVE,0.592348575592041,Other
BOA,Good banking app,4,2024-04-29,Google Play,POSITIVE,0.999841570854187,Other
BOA,It doesn't function properly!! You don't even deserve one star.. please stop playing your dirty game on your customer...,1,2024-04-29,Google Play,NEGATIVE,0.9997984766960144,Other
BOA,That's a fantastic app! L,2,2024-04-29,Google Play,POSITIVE,0.9998694658279419,Other
BOA,The best bank,5,2024-04-29,Google Play,POSITIVE,0.9998573064804077,Other
BOA,"This app has been found useless while I compared with the first version of IB12111...that was very good, you guys what is the matter with you. You are far from the technology and the competetor's digital product through convenience, reliable, easeness _-dashen, cbe, zemen... they are doing well! share their experience and be able to satisfy your esteemed customers including me. unless you will be down soon!",1,2024-04-29,Google Play,NEGATIVE,0.9895106554031372,Other
BOA,"This new update really sucks.. Can't even get the chance to put my pin, bugs and everything,please fix it developer",1,2024-04-29,Google Play,NEGATIVE,0.9997047781944275,Other
BOA,I have never seen the worst mobile app like this,5,2024-04-29,Google Play,NEGATIVE,0.9995693564414978,Other
BOA,Very very good app,5,2024-04-29,Google Play,POSITIVE,0.9998728036880493,Other
BOA,it keeps crashing,1,2024-04-29,Google Play,NEGATIVE,0.9201822876930237,Other
BOA,Excited,5,2024-04-29,Google Play,POSITIVE,0.9997768998146057,Other
BOA,This app isn't working well on Tecno phone 📱. what is the error??,1,2024-04-29,Google Play,NEGATIVE,0.99974125623703,Other
BOA,👑👑,5,2024-04-29,Google Play,NEGATIVE,0.6970565915107727,Other
BOA,Bad app,1,2024-04-29,Google Play,NEGATIVE,0.9997212290763855,Other
BOA,To payment,1,2024-04-29,Google Play,POSITIVE,0.951269805431366,Other
BOA,"With every update the app keeps on getting worse,it is filled with bugs",1,2024-04-29,Google Play,NEGATIVE,0.9996582269668579,Other
BOA,Not working properly why?????????,1,2024-04-29,Google Play,NEGATIVE,0.999762237071991,Other
BOA,The update app is the worest one when i compare with past.,1,2024-04-28,Google Play,NEGATIVE,0.9917793869972229,Other
BOA,"It's nice, the stack thing needs update thou",5,2024-04-28,Google Play,POSITIVE,0.9839305281639099,Other
BOA,This application is relatively good even if some times interpreted.But apolo is difficult application please improve it.,5,2024-04-28,Google Play,POSITIVE,0.9913715124130249,Other
BOA,The app is not properly working.,3,2024-04-28,Google Play,NEGATIVE,0.999790370464325,Other
BOA,It is always crushing it loged me out all the time,1,2024-04-28,Google Play,NEGATIVE,0.9912962913513184,Other
BOA,I love boa but the mobile app isn't as good as the older version when the app gets update it gets worse and worse it doesn't even work..fix the issue with that,2,2024-04-28,Google Play,NEGATIVE,0.9996931552886963,Other
BOA,"Why Why Why???? it is difficult to make transactions, it takes alot of time to make payments, i thought the update will make it work, but it got worse. please fix it",1,2024-04-28,Google Play,NEGATIVE,0.9996634721755981,Other
BOA,"the worst app I have ever used, I could've given 5 star if it worked properly even just for logging in and check my accounts. seemed that's impossible",1,2024-04-28,Google Play,NEGATIVE,0.9998034834861755,Other
BOA,sometime it is not working wel,4,2024-04-27,Google Play,NEGATIVE,0.9996587038040161,Other
BOA,Very helpfull app,5,2024-04-27,Google Play,POSITIVE,0.9989476799964905,Other
BOA,Best 100%,5,2024-04-27,Google Play,POSITIVE,0.9998010993003845,Other
BOA,"Very slow response , try to some updates in the application",1,2024-04-27,Google Play,NEGATIVE,0.9997745156288147,Other
BOA,"useless app. bank to bank transactions do not work at all, wallet topups like telebirr take hours to reach. what a shame from a bank this big.",1,2024-04-26,Google Play,NEGATIVE,0.9997989535331726,Other
BOA,Really work very good app l like you BoA,5,2024-04-26,Google Play,POSITIVE,0.9998058676719666,Other
BOA,ያምራል,5,2024-04-25,Google Play,NEGATIVE,0.6970565915107727,Other
BOA,Very old app is disgusting,1,2024-04-25,Google Play,NEGATIVE,0.9996281862258911,Other
BOA,The worst App I have ever seen.,1,2024-04-25,Google Play,NEGATIVE,0.9997918009757996,Other
BOA,"I tried it with different phones, it only worked for about a week and then it stopped working. It needs some serious work.",1,2024-04-25,Google Play,NEGATIVE,0.9994667172431946,Other
BOA,The onky defect is that it is too slow,3,2024-04-25,Google Play,NEGATIVE,0.9996615648269653,Other
BOA,Sorry to say it is very poor apps I have decided to suspend the BoA account,1,2024-04-25,Google Play,NEGATIVE,0.9997908473014832,Other
BOA,Boa is the best app but Please Clear Instant or Not instant option of send money be for Asked !!!,5,2024-04-24,Google Play,NEGATIVE,0.880310595035553,Other
BOA,"Installed the latest version of this app on my Android 14 device, but it is not working. I have already received the activation key from your branch (via SMS), but couldn't activate it. It is a failed app. I bet you don't have QA testers.",1,2024-04-24,Google Play,NEGATIVE,0.9996954202651978,Other
BOA,"This is not functional at all, it takes forever to make a transaction,please improve it.",1,2024-04-24,Google Play,NEGATIVE,0.996469259262085,Other
BOA,Nic app,5,2024-04-24,Google Play,POSITIVE,0.9797857403755188,Other
BOA,I can't update the enable button not open.,1,2024-04-24,Google Play,NEGATIVE,0.9989743232727051,Other
BOA,The best,5,2024-04-24,Google Play,POSITIVE,0.9998332262039185,Other
BOA,The Bank I always love 😘 and work with them is priceless,5,2024-04-24,Google Play,POSITIVE,0.9997803568840027,Other
BOA,It's the best,5,2024-04-24,Google Play,POSITIVE,0.9998540878295898,Other
BOA,"BOA app was one of my favourite back in the days, now I don't if there is an app worsen that this.. very very bad. You need to fix it or remove it.",1,2024-04-24,Google Play,NEGATIVE,0.9997431635856628,Other
BOA,This app is very wonderful,5,2024-04-24,Google Play,POSITIVE,0.999883770942688,Other
BOA,It is not working at all.,1,2024-04-24,Google Play,NEGATIVE,0.999782145023346,Other
BOA,To slow,1,2024-04-23,Google Play,NEGATIVE,0.9994872808456421,Other
BOA,🙏,5,2024-04-23,Google Play,NEGATIVE,0.6970565915107727,Other
BOA,"I've never seen a very worst mobile banking system like this, i lost 37000 birr because of your delay transaction system, i called 8397 and they told me stay for confirmation but, after i changed my mind and waiting for confirmation call to cancel the process they sent it with out my approval, so please don't use the mobile banking system please",1,2024-04-23,Google Play,NEGATIVE,0.9995245933532715,Other
BOA,6r---“q##👺,2,2024-04-23,Google Play,NEGATIVE,0.9579623341560364,Other
BOA,In Ethiopia pest Bank,5,2024-04-23,Google Play,NEGATIVE,0.9949629306793213,Other
BOA,It is not working,1,2024-04-23,Google Play,NEGATIVE,0.9997721314430237,Other
BOA,እጅግ በጣም ጥሩ ነው ።,5,2024-04-23,Google Play,NEGATIVE,0.8832131028175354,Other
BOA,Only problem is often it has connectivity issues.,5,2024-04-23,Google Play,NEGATIVE,0.9959843158721924,Other
BOA,Not bad but please make it lite pls,1,2024-04-23,Google Play,POSITIVE,0.9990805387496948,Other
BOA,Usfull,5,2024-04-23,Google Play,POSITIVE,0.945973813533783,Other
BOA,Good bank,5,2024-04-22,Google Play,POSITIVE,0.9998420476913452,Other
BOA,"It says ""Something is wrong with your internet banking user, go to your nearest branch"" It hasn't been working since April 13.",1,2024-04-22,Google Play,NEGATIVE,0.99941086769104,Other
BOA,በጣም ምርጥ አኘ ነው ቶሎ ይበላሻል,3,2024-04-22,Google Play,NEGATIVE,0.9046952724456787,Other
BOA,I like this bank by his activity and respect castemers i look like my house,5,2024-04-22,Google Play,POSITIVE,0.9994611144065857,Other
BOA,አርፍ ነው,5,2024-04-22,Google Play,NEGATIVE,0.7850590348243713,Other
BOA,Bank Of Abyssina,5,2024-04-22,Google Play,NEGATIVE,0.9958736300468445,Other
BOA,very fast also nice app i love it,5,2024-04-22,Google Play,POSITIVE,0.9998733997344971,Other
BOA,በጣም አስቸጋሪ እና አዳጋች የሆነ አሠራር ነው የሚጠቀመው ግብይት መፈፀም ክፍያው ተቆርጦ ሎክ አካውንት በማለት ያስቀምጣል በሌላ አማራጭ ከከፈሉ በኃላ ተመላሽ እንኳን አያደርግም,1,2024-04-22,Google Play,NEGATIVE,0.9615163207054138,Other
BOA,"By far the nicest looking app by an Ethiopian Bank. But it's functionality is weak. It is full of Transaction error, Function Error. Kudos, but it needs more backend work.",2,2024-04-22,Google Play,NEGATIVE,0.9993565678596497,Other
BOA,Very bad 👎,2,2024-04-22,Google Play,NEGATIVE,0.9998021721839905,Other
BOA,Not reliable always with some issues,1,2024-04-22,Google Play,NEGATIVE,0.9995911717414856,Other
BOA,Right one,1,2024-04-22,Google Play,POSITIVE,0.9998385906219482,Other
BOA,"So BoA, your last application was horrible and buggy. And we thought ""finally!! a functional new app with better UI."" But It didn't last long, a non existent connection error at login.... Please just fix your app to the simplest functional form and it would be up to your other service standards.",1,2024-04-21,Google Play,NEGATIVE,0.9980742931365967,Other
BOA,"It has good backgroud and simple. But keeps saying no conectivty , login, Close immediately you made it porly not woriking on stable network!!!",1,2024-04-21,Google Play,NEGATIVE,0.7382307648658752,Other
BOA,"It was working fine a couple of days ago, in the utilities section of payment it only provides a few services but that is OK for now but my issue is it has started crashing down these past 2 days",2,2024-04-21,Google Play,NEGATIVE,0.9992096424102783,Other
BOA,"This app is awesome, I like the features",5,2024-04-21,Google Play,POSITIVE,0.9998729228973389,Other
BOA,"The app is a total waste of time, it glitches, doesn't log in fast, super slow.",1,2024-04-21,Google Play,NEGATIVE,0.9996176958084106,Other
BOA,Very very bad app,1,2024-04-21,Google Play,NEGATIVE,0.9997959733009338,Other
BOA,Not work this app ...what is the problem,1,2024-04-20,Google Play,NEGATIVE,0.9997695088386536,Other
BOA,the new updated app exception handling for connection fluctuations is so exhausting which lead users to login repeated times.,1,2024-04-20,Google Play,NEGATIVE,0.9997285008430481,Other
BOA,"Some problem this app,",1,2024-04-20,Google Play,NEGATIVE,0.9994459748268127,Other
BOA,It keeps on crashing,1,2024-04-20,Google Play,NEGATIVE,0.519234836101532,Other
BOA,poor performance,1,2024-04-20,Google Play,NEGATIVE,0.999767005443573,Other
BOA,Hey no working,5,2024-04-19,Google Play,NEGATIVE,0.9963237047195435,Other
BOA,It's good app tnx for u new update it's very easy to using this app they add some future tnx Abyssinia bank,5,2024-04-18,Google Play,POSITIVE,0.996093213558197,Other
BOA,A lot of the app's features have been rearranged but sometimes it works sometimes it doesnt...and that makes it less reliable specially at times of need...pls improve it,2,2024-04-18,Google Play,NEGATIVE,0.9991328120231628,Other
BOA,Now am confused upgrade or downgrade 🤔,1,2024-04-17,Google Play,NEGATIVE,0.9976465106010437,Other
BOA,Wowww,5,2024-04-16,Google Play,POSITIVE,0.9972698092460632,Other
BOA,wow good job BOA,5,2024-04-16,Google Play,POSITIVE,0.9998181462287903,Other
